BirdID,Sex,birth_year,lifespan,mum,dad,MumAge,n_off,unix_fys,SmallFROH,MediumFROH,LargeFROH,Coverage,F10,F20,F50,F100,F200,F500,RegFROH,Fped,CovMum,mumLargeFroh,mumSmallFroh,mumMediumFroh,mumFped,mumF10,mumF50,mumRegFROH,CovDad,dadLargeFroh,dadSmallFroh,dadMediumFroh,dadFped,dadF10,dadF50,dadRegFROH,event,first_catch,BrMID,BrMSmallFroh,BrMMediumFroh,BrMLargeFroh,BrMFped,CovBrM,BrMF10,BrMF50,BrMRegFroh,EPP,year_cv,mean_total_rain,mean_breeding_rain,mean_rain_cv,birth_total_rain,birth_breeding_rain,BirthRainCV,natal_group_size,h_count,sib_pres
5172,1,2007,3,3022,3696,4,0,0,0.021267193,0.204563906,0.233611051,2.25338,0.239394122,0.253747706,0.256336277,0.256350688,0.256350688,0.667895057,0.438174957,0,2.20411,0.247185752,0.021343012,0.205409898,0,0.262445764,0.289875509,0.45259565,2.08325,0.265777717,0.015385092,0.179375365,0,0.25991458,0.284706743,0.445153082,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1748.76,269.8,1.521989661,1575.5,153.5,1.094642436,3,0,0
5173,0,2007,10,1678,3696,5,5,0,0.01882036,0.152116974,0.256625096,5.48832,0.234048121,0.257800245,0.258317312,0.258317312,0.258317312,0.642081055,0.40874207,0,6.4181,0.143553818,0.02455475,0.26984854,0,0.08384432,0.23116332,0.413402358,2.08325,0.265777717,0.015385092,0.179375365,0,0.25991458,0.284706743,0.445153082,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1871.315,252.04,1.453091254,1575.5,153.5,1.094642436,3,0,0
5194,0,2007,3,1419,1795,8,0,0,0.022674159,0.19948773,0.194574753,3.82487,0.082555592,0.212666961,0.214898491,0.21490413,0.21490413,0.640820525,0.394062483,0,3.65003,0.254485352,0.019564756,0.195426418,0,0.203079246,0.273510863,0.44991177,7.34658,0.264672158,0.019323731,0.162049225,0,0.259995157,0.262404198,0.426721383,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1722.74,290.78,1.799376041,1575.5,153.5,1.094642436,3,0,0
5195,0,2008,7,1740,1750,7,4,0,0.024843532,0.19727797,0.204411413,1.43238,0.167085692,0.233058426,0.235603135,0.235613328,0.235613328,0.652896179,0.401689383,0,1.9899,0.232325467,0.021058688,0.197927609,0,0.188673023,0.246086067,0.430253076,2.30613,0.173502149,0.027892816,0.184254144,0,0.152010852,0.187615068,0.357756293,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1840.038462,240.5538462,1.506239358,1575.5,153.5,1.094642436,2,0,0
5197,1,2008,2,3085,1729,4,1,0,0.018898763,0.17950906,0.262787402,2.68341,0.189846491,0.25160592,0.252999775,0.253005045,0.253005046,0.66339982,0.442296462,0,5.07946,0.198164366,0.019622388,0.198068105,0,0.188112684,0.200860987,0.396232471,9.24202,0.238121797,0.019791618,0.179108164,0,0.133395936,0.255669214,0.417229961,0,0,1729,0.019791618,0.179108164,0.238121797,0,9.24202,0.133395936,0.255669214,0.417229961,0,1.094642436,1722.74,290.78,1.799376041,1575.5,153.5,1.094642436,3,0,0
5198,0,2008,1,3462,3093,3,0,0,0.023628008,0.195264957,0.214729573,5.02141,0.188735382,0.25830731,0.266226571,0.266236527,0.266236527,0.6431446,0.40999453,0,3.18237,0.151208678,0.025589869,0.243210032,0,0.184143565,0.212957258,0.39441871,7.56084,0.26269447,0.015625463,0.190269055,0,0.10741935,0.278378332,0.452963525,0,0,3093,0.015625463,0.190269055,0.26269447,0,7.56084,0.10741935,0.278378332,0.452963525,0,1.094642436,1824.6,272.65,1.282093492,1575.5,153.5,1.094642436,3,0,0
5199,1,2008,2,1763,1702,6,0,0,0.020325445,0.211958478,0.177174913,3.21148,0.006859343,0.18850173,0.188663614,0.188663616,0.188663616,0.637321119,0.389133391,0,3.77543,0.282694146,0.015706182,0.179171631,0,0.277446297,0.285101351,0.461865777,1.26475,0.213686315,0.019483873,0.20406395,0,0.110276058,0.221523245,0.417750265,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1722.74,290.78,1.799376041,1575.5,153.5,1.094642436,2,0,0
5204,1,2008,2,3569,3456,3,1,0,0.016354193,0.229175864,0.193978602,3.21925,0.111363587,0.237863373,0.237866173,0.237866174,0.237866174,0.660222708,0.423154466,0,2.15427,0.10160987,0.034392006,0.28197675,0,0.015359309,0.1474524,0.38358662,5.07872,0.248553984,0.022232694,0.173388273,0,0.188512983,0.253384419,0.421942257,0,0,3456,0.022232694,0.173388273,0.248553984,0,5.07872,0.188512983,0.253384419,0.421942257,0,1.094642436,1722.74,290.78,1.799376041,1575.5,153.5,1.094642436,5,0,0
5212,0,2008,9,1895,1754,5,6,0,0.024958705,0.162332147,0.230930899,2.66234,0.224556487,0.232358042,0.234580137,0.234615693,0.234615694,0.642887074,0.393263046,0,1.16862,0.300508638,0.013201946,0.177688513,0,0.298605406,0.303940615,0.478197151,2.67347,0.245399032,0.015056109,0.190113456,0,0.281570273,0.285896188,0.435512488,0,0,1754,0.015056109,0.190113456,0.245399032,0,2.67347,0.281570273,0.285896188,0.435512488,0,1.094642436,1886.685,250.68,1.469645257,1575.5,153.5,1.094642436,3,0,0
5213,0,2007,3,1491,1604,8,0,0,0.0199303,0.202981146,0.184007339,3.21965,0.053075776,0.185325478,0.189097733,0.189101759,0.189101759,0.633738188,0.386988485,0,1.8206,0.229748544,0.020841928,0.19566676,0,0.212421152,0.2239411,0.425415304,5.20364,0.249841438,0.01821148,0.200770916,0,0.250242533,0.259432293,0.450612354,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1792.075,298.875,1.628826467,1575.5,153.5,1.094642436,1,0,0
5216,0,2007,6,3595,3457,2,0,1,0.015724921,0.18496733,0.269197391,3.09693,0.21121164,0.262954059,0.279805911,0.280234166,0.280234647,0.686075122,0.454164721,0,5.67673,0.130006909,0.02706055,0.251974337,0,0.160951657,0.205328548,0.381981246,2.55171,0.269417174,0.017968493,0.196316897,0,0.224232015,0.29087077,0.465734071,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1722.336364,210.9545455,1.530956351,1575.5,153.5,1.094642436,2,0,0
5217,0,2008,7,3596,1579,3,5,0,0.014644401,0.162244959,0.263548908,7.07102,0.201817102,0.276113119,0.285023473,0.285026079,0.285026079,0.66629259,0.425793867,0.00390625,2.01367,0.163118992,0.02232441,0.171204969,0,0.054610617,0.177436177,0.334323961,3.54118,0.185734426,0.021513031,0.204660364,0,0.113420258,0.199209683,0.39039479,0,0,1877,0.023339328,0.198938499,0.154796184,0,2.87407,0.013303864,0.17924859,0.353734683,1,1.094642436,1894.75,272.5,1.504963462,1575.5,153.5,1.094642436,4,0,0
5220,1,2008,3,3517,1579,3,1,0,0.019741024,0.179529349,0.204153021,2.16754,0.111679264,0.20686747,0.208814278,0.208836348,0.208836348,0.638281302,0.38368237,0,6.59052,0.194525535,0.020463265,0.181953541,0,0.138427752,0.195549392,0.376479076,3.54118,0.185734426,0.021513031,0.204660364,0,0.113420258,0.199209683,0.39039479,0,0,1593,0.02107618,0.159622259,0.325098592,0,3.6297,0.314918584,0.328245229,0.484720851,1,1.094642436,1761.183333,295.8,1.754141519,1575.5,153.5,1.094642436,5,0,0
5224,0,2008,5,4878,1742,2,1,1,0.01768082,0.191838641,0.247079607,1.64421,0.153077136,0.278472589,0.280020645,0.280032764,0.280032764,0.675559933,0.438918248,0,1.14823,0.053270529,0.039660671,0.183388898,0,0.008877757,0.045927132,0.236659427,1.5125,0.290320324,0.021299555,0.18237437,0,0.2051311,0.287402586,0.472694694,0,0,1742,0.021299555,0.18237437,0.290320324,0,1.5125,0.2051311,0.287402586,0.472694694,0,1.094642436,1722.336364,210.9545455,1.530956351,1575.5,153.5,1.094642436,3,0,0
5226,1,2008,7,3574,4866,3,0,0,0.022267989,0.175033062,0.308241682,2.81043,0.29507991,0.319245487,0.321120365,0.321124071,0.321124071,0.694568097,0.483274744,0,1.94544,0.265325925,0.019290867,0.18403995,0,0.291357163,0.295720008,0.449365875,1.2289,0.175380941,0.020604692,0.20156429,0.015625,0.067342218,0.181728345,0.376945231,0,0,4866,0.020604692,0.20156429,0.175380941,0.015625,1.2289,0.067342218,0.181728345,0.376945231,0,1.094642436,1840.038462,240.5538462,1.506239358,1575.5,153.5,1.094642436,3,0,0
5235,1,2008,9,1669,1742,7,2,0,0.017913219,0.183406823,0.265551517,1.40297,0.1785405,0.272678957,0.275437441,0.275452833,0.275452833,0.669881611,0.44895834,0,2.63098,0.267424711,0.019152372,0.181210578,0,0.225203107,0.264001312,0.448635289,1.5125,0.290320324,0.021299555,0.18237437,0,0.2051311,0.287402586,0.472694694,0,0,1897,0.01504023,0.179289199,0.337019026,0,2.06187,0.314177133,0.361374578,0.516308225,1,1.094642436,1886.884211,257.2263158,1.471956981,1575.5,153.5,1.094642436,3,0,0
5236,1,2008,1,2985,1752,5,0,1,0.024848802,0.174675953,0.208145008,2.03689,0.15230881,0.204294024,0.20696261,0.206979774,0.206979774,0.626779607,0.382820961,0,1.91539,0.249300438,0.016813964,0.184644744,0,0.237545925,0.264063438,0.433945182,2.43727,0.21095061,0.019670685,0.254228677,0,0.222465601,0.254766616,0.465179287,0,0,1752,0.019670685,0.254228677,0.21095061,0,2.43727,0.222465601,0.254766616,0.465179287,0,1.094642436,1907.633333,312.3666667,1.344577178,1575.5,153.5,1.094642436,4,1,0
5237,1,2008,4,4896,2990,2,1,1,0.024188283,0.245410276,0.151412416,5.31359,0.063554782,0.204879741,0.20844565,0.208461799,0.208461799,0.650854616,0.396822692,0,7.64043,0.154217422,0.025893096,0.230982777,0,0.085740139,0.173639247,0.385200199,2.1662,0.282858803,0.020928779,0.175285018,0,0.279936384,0.313328923,0.458143821,0,0,2990,0.020928779,0.175285018,0.282858803,0,2.1662,0.279936384,0.313328923,0.458143821,0,1.094642436,1722.336364,210.9545455,1.530956351,1575.5,153.5,1.094642436,3,0,0
5240,1,2008,3,3699,1808,3,3,1,0.020935595,0.19762017,0.251677516,3.34023,0.23477706,0.269576151,0.271255603,0.271260384,0.271260384,0.678181,0.449297686,0,2.49107,0.2149209,0.02048387,0.195517279,0,0.044820744,0.24045382,0.410438179,2.64713,0.135383184,0.014084509,0.230198021,0,0.044164438,0.157941459,0.365581205,1,0,5076,0.023524598,0.174341453,0.265008211,0.015625,3.0604,0.158803837,0.267644716,0.439349664,1,1.094642436,1757.74,244.88,1.591346863,1575.5,153.5,1.094642436,3,0,0
5242,0,2008,4,3698,1877,4,2,1,0.019865043,0.199459306,0.238338558,1.26676,0.153086036,0.260133859,0.261809053,0.261811958,0.261811958,0.677527949,0.437797864,0,1.95166,0.239712281,0.024718828,0.194565632,0,0.143996429,0.24824934,0.434277913,2.87407,0.154796184,0.023339328,0.198938499,0,0.013303864,0.17924859,0.353734683,0,0,1489,0.020592902,0.18240738,0.221575804,0,5.76926,0.163168298,0.209013556,0.403983184,1,1.094642436,1657.69,220.16,1.558830486,1575.5,153.5,1.094642436,2,0,0
5247,0,2008,1,3608,1553,3,0,0,0.021720968,0.192117676,0.236625066,2.6207,0.135868198,0.238676922,0.241855877,0.24186646,0.24186646,0.656646127,0.428742742,0,4.01631,0.241372727,0.018079026,0.196537597,0,0.240795377,0.25221063,0.437910324,3.07007,0.373599156,0.018849762,0.161171138,0,0.399855596,0.400210682,0.534770294,0,0,1553,0.018849762,0.161171138,0.373599156,0,3.07007,0.399855596,0.400210682,0.534770294,0,1.094642436,1824.6,272.65,1.282093492,1575.5,153.5,1.094642436,3,0,0
5249,1,2007,8,1782,1881,5,8,0,0.0385467,0.229708494,0.083123835,3.75814,0.020068044,0.088233928,0.089270242,0.089274107,0.089274111,0.668490755,0.312832329,0,2.18682,0.240216781,0.019087752,0.211565047,0,0.129828055,0.243959306,0.451781828,7.04776,0.185278007,0.017209711,0.212056005,0,0.122771118,0.195952111,0.397334012,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1894.75,272.5,1.504963462,1575.5,153.5,1.094642436,2,0,0
5254,1,2008,5,1678,1412,6,1,1,0.018709739,0.197642053,0.214014288,1.81248,0.192601712,0.197144251,0.198189248,0.198199105,0.198199105,0.632565726,0.411656341,0,6.4181,0.143553818,0.02455475,0.26984854,0,0.08384432,0.23116332,0.413402358,3.00725,0.072604991,0.039786706,0.263183978,0,0.055774818,0.114106205,0.335788969,0,0,1412,0.039786706,0.263183978,0.072604991,0,3.00725,0.055774818,0.114106205,0.335788969,0,1.094642436,1657.69,220.16,1.558830486,1575.5,153.5,1.094642436,3,0,0
5256,1,2007,2,1195,1871,11,0,1,0.01998831,0.189290662,0.307373279,2.58237,0.280295766,0.320213688,0.322365939,0.322370209,0.322370209,0.707756409,0.496663941,0,1.75352,0.304593046,0.017536235,0.169481691,0,0.304156849,0.325927525,0.474074737,2.61081,0.209023638,0.023087105,0.24155266,0,0.226062096,0.255963465,0.450576298,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1907.633333,312.3666667,1.344577178,1575.5,153.5,1.094642436,3,0,0
5260,1,2008,1,3491,1523,3,0,0,0.015111562,0.211184067,0.177299518,2.69339,0.105550195,0.161199915,0.166799633,0.166804662,0.166804662,0.631108955,0.388483585,0,3.37423,0.216509147,0.017707184,0.189569077,0,0.198200471,0.225654429,0.406078224,3.59971,0.275515712,0.019241096,0.20649151,0,0.276795152,0.296249174,0.482007222,0,0,3617,0.01492387,0.199347596,0.194583091,0,2.30674,0.064147953,0.207157418,0.393930687,1,1.094642436,1824.6,272.65,1.282093492,1575.5,153.5,1.094642436,5,0,0
5262,1,2008,2,1821,1504,6,0,0,0.021230163,0.169698345,0.237585804,2.59419,0.200745014,0.233079027,0.235474469,0.235494438,0.235494438,0.645085319,0.407284149,0,4.55472,0.221145776,0.020349186,0.215209371,0,0.228642998,0.270086556,0.436355147,2.30224,0.244415248,0.018942644,0.192223573,0,0.223610109,0.250750734,0.436638821,0,0,3021,0.020328733,0.201958514,0.177678207,0,2.17417,0.158877844,0.185241713,0.379636721,1,1.094642436,1722.74,290.78,1.799376041,1575.5,153.5,1.094642436,3,0,0
5265,0,2008,2,1790,1731,6,0,1,0.020895987,0.179675393,0.261214426,2.57955,0.255077009,0.260062632,0.260716712,0.260723443,0.260723443,0.672299226,0.440889819,0,2.97173,0.192865075,0.020730575,0.182163096,0,0.165967705,0.222815623,0.375028171,5.09047,0.26584033,0.022244413,0.182869057,0,0.127691712,0.297873353,0.448709387,0,0,1731,0.022244413,0.182869057,0.26584033,0,5.09047,0.127691712,0.297873353,0.448709387,0,1.094642436,1792.075,298.875,1.628826467,1575.5,153.5,1.094642436,3,0,0
5266,1,2007,2,1170,1877,10,0,0,0.02125485,0.213225761,0.187090038,2.97423,0.011251994,0.20433563,0.204335903,0.204335903,0.204335903,0.635242171,0.400315799,0.015625,3.58126,0.159277073,0.020206233,0.194639533,0,0.075943281,0.151835508,0.353916606,2.87407,0.154796184,0.023339328,0.198938499,0,0.013303864,0.17924859,0.353734683,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1907.633333,312.3666667,1.344577178,1575.5,153.5,1.094642436,4,0,0
5267,0,2007,8,3518,3454,2,4,0,0.020532507,0.204036469,0.185713941,4.94345,0.074388923,0.188255506,0.188483832,0.18848397,0.18848397,0.635745315,0.38975041,0,2.2026,0.185274288,0.022035744,0.233076073,0,0.115847681,0.240030293,0.418350361,1.75786,0.236183563,0.017282188,0.184805118,0,0.153062872,0.254444647,0.420988681,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1894.75,272.5,1.504963462,1575.5,153.5,1.094642436,2,0,0
5268,0,2007,3,1438,1708,8,1,0,0.013481548,0.19761343,0.337580817,3.21441,0.347221646,0.364450755,0.366812853,0.366849578,0.366849579,0.731796403,0.535194247,0,1.44865,0.240867217,0.018165288,0.175933814,0,0.152618572,0.241117835,0.416801031,2.11969,0.275242637,0.01663739,0.192527265,0,0.242068834,0.251900414,0.467769902,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.094642436,1722.74,290.78,1.799376041,1575.5,153.5,1.094642436,3,0,0
5269,1,2008,2,3451,1801,3,1,0,0.024790454,0.191690502,0.243790029,2.63708,0.184369415,0.253475362,0.256070101,0.256080986,0.256080986,0.665888841,0.435480531,0,6.51142,0.057995766,0.05478559,0.211061377,0.15625,0.034399119,0.092087837,0.269057143,7.72979,0.25156567,0.019662049,0.189801297,0,0.242880528,0.253385998,0.441366967,0,0,1801,0.019662049,0.189801297,0.25156567,0,7.72979,0.242880528,0.253385998,0.441366967,0,1.094642436,1722.74,290.78,1.799376041,1575.5,153.5,1.094642436,3,0,0
5275,1,2008,5,1803,1356,6,2,1,0.023228013,0.195888405,0.233906084,6.38021,0.038754663,0.260885077,0.261296461,0.261296764,0.261296764,0.669773499,0.429794489,0,3.0216,0.2253055,0.024843059,0.184431293,0,0.211431182,0.23935507,0.409736793,1.33623,0.210992097,0.0215583,0.198890084,0,0.102782185,0.242051201,0.409882181,0,0,1802,0.023768673,0.194811295,0.229846465,0,2.05742,0.159917301,0.221516221,0.42465776,1,1.469544549,1737.02,216.7,1.574587742,2073.7,391.8,1.469544549,5,2,0
5276,1,2008,1,2963,1722,4,0,0,0.017475783,0.195480321,0.264624349,3.46061,0.251793714,0.277485203,0.279291245,0.279298133,0.279298133,0.685365395,0.46010467,0.015625,2.42361,0.277575081,0.022320734,0.171388264,0,0.279800047,0.288655158,0.448963345,2.39053,0.194631586,0.02418658,0.216112261,0,0.075338787,0.233972263,0.410743847,0,0,3089,0.026157783,0.201615501,0.14379947,0,5.07218,0.106387511,0.141139105,0.345414971,1,1.469544549,2073.7,391.8,1.469544549,2073.7,391.8,1.469544549,3,1,0
5277,0,2008,7,4965,1616,2,8,0,0.022472876,0.214882235,0.166667877,2.07877,0.105503259,0.163023184,0.165408287,0.165442985,0.165442985,0.619616161,0.381550112,0.03125,7.83972,0.156653576,0.025567579,0.211539248,0.0078125,0.003001499,0.172427448,0.368192824,3.8817,0.182455167,0.020224353,0.200195063,0,0.130915953,0.170127753,0.38265023,0,0,1616,0.020224353,0.200195063,0.182455167,0,3.8817,0.130915953,0.170127753,0.38265023,0,1.469544549,1919.307692,281.6538462,1.536526618,2073.7,391.8,1.469544549,3,0,0
5278,0,2008,1,1558,1744,9,0,0,0.021163485,0.178084204,0.22309646,2.5506,0.207783087,0.224345059,0.225334336,0.225339183,0.225339183,0.637153619,0.401180664,0,3.04225,0.216530983,0.017264043,0.203364465,0,0.037696026,0.237746938,0.419895448,2.85152,0.225746545,0.020666969,0.182288716,0,0.178764124,0.215602011,0.408035261,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.469544549,2073.7,391.8,1.469544549,2073.7,391.8,1.469544549,2,0,0
5279,0,2008,1,1361,1698,10,0,0,0.022117415,0.202673156,0.218895145,1.56074,0.062454269,0.245603863,0.248263175,0.248266427,0.248266427,0.661021335,0.421568301,0,1.99752,0.305955316,0.017848021,0.180874891,0,0.330227116,0.338643723,0.486830207,2.50518,0.319985336,0.015744219,0.166945385,0,0.286095455,0.313650229,0.486930721,0,0,1698,0.015744219,0.166945385,0.319985336,0,2.50518,0.286095455,0.313650229,0.486930721,0,1.469544549,2073.7,391.8,1.469544549,2073.7,391.8,1.469544549,3,0,0
5280,1,2008,1,3505,3005,3,0,0,0.016726057,0.185108701,0.2824831,2.96941,0.200811521,0.295280971,0.295568362,0.295568521,0.295568521,0.691346228,0.467591801,0,2.27878,0.219678999,0.021443576,0.198116596,0,0.129785435,0.238673724,0.417795595,2.94519,0.144158666,0.02428165,0.203461697,0,0.091653662,0.140488891,0.347620363,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.469544549,2073.7,391.8,1.469544549,2073.7,391.8,1.469544549,5,0,0
5282,0,2008,7,930,3519,14,2,0,0.019352132,0.203692132,0.229206437,2.6824,0.059224644,0.233476673,0.236154178,0.236158038,0.236158038,0.658239983,0.432898569,0,1.16956,0.205092146,0.022166054,0.22766269,0,0.066236982,0.275970082,0.432754836,2.79856,0.187870612,0.016306067,0.188962981,0,0.099399373,0.177410927,0.376833593,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.469544549,1919.307692,281.6538462,1.536526618,2073.7,391.8,1.469544549,4,1,0
5283,1,2009,7,1717,1533,8,3,0,0.026311295,0.24172077,0.193284904,6.4996,0.046031388,0.265444141,0.268162877,0.268167314,0.268167314,0.678377217,0.435005674,0,1.63037,0.215830865,0.019360825,0.221922704,0,0.222213651,0.235379819,0.437753569,4.02454,0.226010776,0.021391619,0.18635991,0,0.210256247,0.232377647,0.412370686,0,0,4954,0.01927047,0.185859214,0.209112503,0,2.0378,0.213297256,0.216198167,0.394971717,1,1.469544549,1937,262.7266667,1.5088461,2073.7,391.8,1.469544549,2,0,0
5284,0,2008,7,3094,1739,4,4,0,0.018912497,0.187788508,0.211138304,2.60637,0.07644112,0.208620643,0.210075373,0.210095195,0.210095196,0.636122847,0.398926812,0.0078125,7.75524,0.210475523,0.021714568,0.207548072,0,0.016005294,0.24133105,0.418023595,2.52149,0.25215834,0.02088088,0.172190716,0,0.221543275,0.236600345,0.424349056,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.469544549,1862.083333,247.8083333,1.540539102,2073.7,391.8,1.469544549,3,0,0
5285,1,2008,7,3606,1394,3,5,1,0.014798654,0.172329989,0.284145754,3.09534,0.195604092,0.260995043,0.287689111,0.288226694,0.288227298,0.66870128,0.456475743,0,6.73127,0.227648034,0.02217366,0.185149205,0,0.130858425,0.230584866,0.412797239,1.64622,0.222911904,0.022223795,0.211902368,0,0.165756878,0.223013221,0.434814272,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.469544549,1919.307692,281.6538462,1.536526618,2073.7,391.8,1.469544549,4,0,0
5287,0,2009,1,1491,1604,10,0,1,0.017333288,0.215893759,0.188609535,2.77402,0.067869267,0.175933847,0.192204814,0.19242715,0.192427245,0.626231225,0.404503294,0,1.8206,0.229748544,0.020841928,0.19566676,0,0.212421152,0.2239411,0.425415304,5.20364,0.249841438,0.01821148,0.200770916,0,0.250242533,0.259432293,0.450612354,0,0,5008,0.019387699,0.181342451,0.240493584,0,2.62997,0.140583741,0.261896129,0.421836035,1,1.469544549,1759.55,325.1,1.975559442,2073.7,391.8,1.469544549,1,0,0
5288,0,2009,1,3606,1869,4,0,1,0.022442819,0.195987586,0.209148454,2.14989,0.121970865,0.216449325,0.218011464,0.218015072,0.218015072,0.648563378,0.40513604,0.03125,6.73127,0.227648034,0.02217366,0.185149205,0,0.130858425,0.230584866,0.412797239,7.36936,0.180872047,0.019428125,0.238523015,0,0.197785556,0.244622876,0.419395062,0,0,1394,0.022223795,0.211902368,0.222911904,0,1.64622,0.165756878,0.223013221,0.434814272,1,1.469544549,1759.55,325.1,1.975559442,2073.7,391.8,1.469544549,4,0,0
5290,1,2008,6,5079,1867,2,3,0,0.013849898,0.195119858,0.175106307,5.46006,0.130021562,0.18356759,0.184707063,0.184707068,0.184707068,0.619035277,0.370226165,0,2.38146,0.14676665,0.018521001,0.20285173,0,0.079393627,0.138325178,0.34961838,3.14723,0.219264536,0.018210929,0.177924673,0,0.130863129,0.208003028,0.397189209,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.469544549,1794.454545,207.8090909,1.545281129,2073.7,391.8,1.469544549,3,0,0
5291,1,2008,10,1043,3696,13,12,0,0.023472675,0.196252208,0.232880108,4.93388,0.146012054,0.25343211,0.254809834,0.254818011,0.254818011,0.667307695,0.429132316,0,2.48496,0.147944187,0.020930085,0.207915414,0,0.112273993,0.133453884,0.355859601,2.08325,0.265777717,0.015385092,0.179375365,0,0.25991458,0.284706743,0.445153082,0,0,4957,0.022792131,0.157584784,0.291443072,0,4.56403,0.284884739,0.285078887,0.449027856,1,1.469544549,1932.27619,258.0619048,1.487126587,2073.7,391.8,1.469544549,3,1,0
5292,1,2008,13,3022,1682,5,11,0,0.022637992,0.18384037,0.203020771,7.68613,0.149439448,0.207094414,0.208983637,0.208989376,0.208989376,0.637868233,0.386861141,0.03125,2.20411,0.247185752,0.021343012,0.205409898,0,0.262445764,0.289875509,0.45259565,2.14132,0.201042233,0.022314619,0.177090819,0,0.17219737,0.206168097,0.378133052,0,0,3696,0.015385092,0.179375365,0.265777717,0,2.08325,0.25991458,0.284706743,0.445153082,1,1.469544549,1930.220833,262.0625,1.530979648,2073.7,391.8,1.469544549,3,0,1
5293,0,2008,1,3022,3696,5,0,0,0.019046245,0.197561059,0.232772123,3.12231,0.23951979,0.239944672,0.239963591,0.239963591,0.239963591,0.652237542,0.430333182,0,2.20411,0.247185752,0.021343012,0.205409898,0,0.262445764,0.289875509,0.45259565,2.08325,0.265777717,0.015385092,0.179375365,0,0.25991458,0.284706743,0.445153082,0,0,3696,0.015385092,0.179375365,0.265777717,0,2.08325,0.25991458,0.284706743,0.445153082,0,1.469544549,2073.7,391.8,1.469544549,2073.7,391.8,1.469544549,3,0,1
5313,0,2009,4,4964,1762,3,0,0,0.021382138,0.177298374,0.239839525,1.46528,0.226184372,0.253446808,0.254503642,0.254505933,0.254505933,0.66141791,0.417137899,0,4.09243,0.210017832,0.023613238,0.195818677,0,0.177538988,0.209181259,0.405836509,2.30657,0.252962456,0.01973843,0.188385705,0,0.260005043,0.268855175,0.441348161,1,0,1607,0.026129672,0.181454014,0.279538725,0,7.18278,0.177526701,0.295818519,0.460992739,1,1.469544549,1741.025,237.9375,1.668660205,2073.7,391.8,1.469544549,4,0,1
5314,1,2009,1,1821,1504,7,0,1,0.021468088,0.161970603,0.233020133,2.04765,0.150552432,0.23884262,0.240742951,0.240774655,0.240774655,0.649111371,0.394990736,0,4.55472,0.221145776,0.020349186,0.215209371,0,0.228642998,0.270086556,0.436355147,2.30224,0.244415248,0.018942644,0.192223573,0,0.223610109,0.250750734,0.436638821,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.469544549,1759.55,325.1,1.975559442,2073.7,391.8,1.469544549,3,0,0
5315,0,2009,2,3449,4897,4,0,1,0.026237857,0.202651363,0.1739558,2.38582,0.050470873,0.178854565,0.185679359,0.185680447,0.185680447,0.62924027,0.376607163,0.015625,1.96748,0.255443431,0.018175148,0.190623082,0.0625,0.219416244,0.271218493,0.446066513,2.15988,0.195619069,0.02730648,0.196638915,0,0.15548262,0.217339201,0.392257984,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.469544549,1741.025,237.9375,1.668660205,2073.7,391.8,1.469544549,3,0,0
5316,1,2009,4,1824,4967,6,0,0,0.022827005,0.213911041,0.167004253,2.68874,0.058653091,0.184007376,0.18517162,0.185174043,0.185174043,0.633108745,0.380915294,0,8.57471,0.225961038,0.020396433,0.210795316,0,0.191736215,0.244717456,0.436756354,1.3129,0.207965025,0.021556345,0.211212355,0,0.186675875,0.20416695,0.41917738,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.469544549,1741.025,237.9375,1.668660205,2073.7,391.8,1.469544549,3,1,0
